filename,sample,co2,ppm,Land_Management,Treatment,date,Rep,sample_day,mass_CO2,mass_C,C_rate,C_rate_mg,cum_C,mg_cum_C
141103_44,12ConNTHRep4_UNK-0030_1132014_37.qgd,44,5319.913211186114,NTH,12C,2014-11-03,4,14,0.002325474491779125,6.346574442344711e-4,1.888861441174021e-6,0.001888861441174021,0.009653430890590536,9.653430890590537
141103_44,13CelNTHRep4_UNK-0031_1132014_38.qgd,44,2139.6657023465123,NTH,13C,2014-11-03,4,14,9.353043582137881e-4,2.552588195070622e-4,7.596988675805423e-7,7.596988675805423e-4,0.004108712418435479,4.108712418435479
141103_44,13XylNTHRep4_UNK-0032_1132014_39.qgd,44,4938.122790099646,NTH,13X,2014-11-03,4,14,0.002158583820785596,5.891104356159008e-4,1.7533048679044666e-6,0.0017533048679044666,0.0076774944984790315,7.677494498479032
141103_44,H2ONTHRep4_UNK-0033_1132014_40.qgd,44,826.5830922532947,NTH,H2O,2014-11-03,4,14,3.613212885370324e-4,9.861008853938414e-5,2.9348240636721467e-7,2.934824063672147e-4,0.0010843831742158151,1.0843831742158152
141103_45,12ConPTHRep1_UNK-0002_1132014_9.qgd,45,41.68762575452716,PTH,12C,2014-11-03,1,14,1.827846303242751e-5,4.9884712447736156e-6,1.4846640609445284e-8,1.4846640609445285e-5,5.9875717403047956e-5,0.05987571740304796
141103_45,13CelPTHRep1_UNK-0003_1132014_10.qgd,45,2821.36569416499,PTH,13C,2014-11-03,1,14,0.0012370632198009878,3.376134136112171e-4,1.0048018262238604e-6,0.0010048018262238604,0.0019203966888791271,1.920396688879127
141103_45,13XylPTHRep1_UNK-0004_1132014_11.qgd,45,103.30734406438631,PTH,13X,2014-11-03,1,14,4.529640235637768e-5,1.2362078816233863e-5,3.679190123879126e-8,3.679190123879126e-5,0.001880657912722941,1.880657912722941
141103_45,H2OPTHRep1_UNK-0005_1132014_12.qgd,45,16.159456740442657,PTH,H2O,2014-11-03,1,14,7.085316741076729e-6,1.9336909651686565e-6,5.755032634430525e-9,5.755032634430525e-6,1.7453302203967556e-5,0.017453302203967555
141103_45,12ConNTHRep1_UNK-0006_1132014_13.qgd,45,57.02967806841046,NTH,12C,2014-11-03,1,14,2.4971397068916706e-5,6.815074987383743e-6,2.0282961271975428e-8,2.0282961271975427e-5,1.072421561552804e-4,0.1072421561552804
141103_45,13CelNTHRep1_UNK-0007_1132014_14.qgd,45,1724.5975855130785,NTH,13C,2014-11-03,1,14,7.551438575592584e-4,2.0609027205508414e-4,6.133639049258456e-7,6.133639049258456e-4,0.002301625646884582,2.3016256468845824
141103_45,13XylNTHRep1_UNK-0008_1132014_15.qgd,45,375,NTH,13X,2014-11-03,1,14,1.6420001336165294e-4,4.4812687127625846e-5,1.3337109264174358e-7,1.3337109264174358e-4,0.0019155173441656513,1.9155173441656512
141103_45,H2ONTHRep1_UNK-0009_1132014_16.qgd,45,18.611670020120723,NTH,H2O,2014-11-03,1,14,8.149430575963994e-6,2.22410385475809e-6,6.619356710589554e-9,6.619356710589554e-6,2.5660202192705258e-5,0.025660202192705258
141103_45,12ConPTHRep2_UNK-0010_1132014_17.qgd,45,51.74798792756539,PTH,12C,2014-11-03,2,14,2.27026364031891e-5,6.195895610968059e-6,1.8440165508833508e-8,1.844016550883351e-5,8.920147118698991e-5,0.08920147118698991
141103_45,13CelPTHRep2_UNK-0011_1132014_18.qgd,45,3653.8606639839036,PTH,13C,2014-11-03,2,14,0.0016030047436521528,4.374844348104069e-4,1.3020370083643063e-6,0.0013020370083643062,0.001541014935469895,1.541014935469895
141103_45,13XylPTHRep2_UNK-0012_1132014_19.qgd,45,331.6146881287726,PTH,13X,2014-11-03,2,14,1.454844524792458e-4,3.9704925215365176e-5,1.1816942028382493e-7,1.1816942028382493e-4,0.0018177525611756864,1.8177525611756864
141103_45,H2OPTHRep2_UNK-0013_1132014_20.qgd,45,15.593561368209256,PTH,H2O,2014-11-03,2,14,6.841134663415427e-6,1.8670499532443238e-6,5.556696289417631e-9,5.5566962894176305e-6,1.6321749148785414e-5,0.016321749148785415
141103_45,12ConNTHRep2_UNK-0014_1132014_21.qgd,45,36.02867203219316,NTH,12C,2014-11-03,2,14,1.575884171113846e-5,4.300828170699478e-6,1.2800083841367493e-8,1.2800083841367493e-5,1.338827118725809e-4,0.13388271187258088
141103_45,13CelNTHRep2_UNK-0015_1132014_22.qgd,45,1640.0905432595573,NTH,13C,2014-11-03,2,14,7.1737107712624e-4,1.9578150437089906e-4,5.826830487229139e-7,5.826830487229139e-4,0.002411076814536519,2.4110768145365187
141103_45,13XylNTHRep2_UNK-0016_1132014_23.qgd,45,251.38329979879276,NTH,13X,2014-11-03,2,14,1.099543615377514e-4,3.000822168666058e-5,8.931018359125172e-8,8.931018359125172e-5,0.0019137347571442512,1.9137347571442511
141103_45,H2ONTHRep2_UNK-0017_1132014_24.qgd,45,16.851106639839035,NTH,H2O,2014-11-03,2,14,7.3706275367977426e-6,2.01155663132192e-6,5.986775688458095e-9,5.986775688458095e-6,1.5695887423023197e-5,0.015695887423023195
141103_45,12ConPTHRep3_UNK-0018_1132014_25.qgd,45,57.90995975855131,PTH,12C,2014-11-03,3,14,2.5363116925975986e-5,6.921981308745684e-6,2.0601134847457393e-8,2.0601134847457393e-5,9.244497442868017e-5,0.09244497442868017
141103_45,13CelPTHRep3_UNK-0019_1132014_26.qgd,45,3349.2203219315898,PTH,13C,2014-11-03,3,14,0.0014668749035603008,4.003325259409854e-4,1.1914658510148375e-6,0.0011914658510148374,0.0011006431243241583,1.1006431243241583
141103_45,13XylPTHRep3_UNK-0020_1132014_27.qgd,45,433.9788732394366,PTH,13X,2014-11-03,3,14,1.9007191424873644e-4,5.187352333655018e-5,1.5438548612068505e-7,1.5438548612068504e-4,0.00196202608545808,1.9620260854580798
141103_45,H2OPTHRep3_UNK-0021_1132014_28.qgd,45,7.168008048289739,PTH,H2O,2014-11-03,3,14,3.139408609729927e-6,8.567924746981629e-7,2.549977603268342e-9,2.549977603268342e-6,1.4816559833454578e-5,0.014816559833454578
141103_45,12ConNTHRep3_UNK-0022_1132014_29.qgd,45,42.756539235412475,NTH,12C,2014-11-03,3,14,1.871162854711028e-5,5.106688718003671e-6,1.5198478327391878e-8,1.5198478327391878e-5,2.3556121589890592e-4,0.2355612158989059
141103_45,13CelNTHRep3_UNK-0023_1132014_30.qgd,45,1347.8998993963783,NTH,13C,2014-11-03,3,14,5.898840899476515e-4,1.6098836183506572e-4,4.79132029271029e-7,4.7913202927102897e-4,0.0021819714339967053,2.181971433996705
141103_45,13XylNTHRep3_UNK-0024_1132014_31.qgd,45,299.3586519114688,NTH,13X,2014-11-03,3,14,1.3100891693057653e-4,3.575433086237571e-5,1.064116989951658e-7,1.0641169899516581e-4,0.0017484886052915654,1.7484886052915654
141103_45,H2ONTHRep3_UNK-0025_1132014_32.qgd,45,17.542756539235413,NTH,H2O,2014-11-03,3,14,7.677271124476127e-6,2.095244341651506e-6,6.235846254915197e-9,6.235846254915197e-6,2.00391244014396e-5,0.020039124401439602
141103_45,12ConPTHRep4_UNK-0026_1132014_33.qgd,45,49.4215291750503,PTH,12C,2014-11-03,4,14,2.164539620392739e-5,5.907358641339965e-6,1.7581424527797515e-8,1.7581424527797515e-5,1.0105917585587759e-4,0.10105917585587759
141103_45,13CelPTHRep4_UNK-0027_1132014_34.qgd,45,1625,PTH,13C,2014-11-03,4,14,7.117094395601774e-4,1.9423635715876594e-4,5.780843963058511e-7,5.780843963058511e-4,0.0018548006691887387,1.8548006691887386
141103_45,13XylPTHRep4_UNK-0028_1132014_35.qgd,45,316.3983903420523,PTH,13X,2014-11-03,4,14,1.3857459758035958e-4,3.78191204621154e-5,1.1255690613724821e-7,1.1255690613724821e-4,0.0018353176126945875,1.8353176126945876
141103_45,H2OPTHRep4_UNK-0029_1132014_36.qgd,45,14.210261569416499,PTH,H2O,2014-11-03,4,14,6.223739875429503e-6,1.6985535024717965e-6,5.055218757356537e-9,5.055218757356537e-6,2.937719527571963e-5,0.02937719527571963
141103_45,12ConNTHRep4_UNK-0030_1132014_37.qgd,45,58.035714285714285,NTH,12C,2014-11-03,4,14,2.5368942654897084e-5,6.9235712389904315e-6,2.060586678270962e-8,2.060586678270962e-5,1.0161015679278398e-4,0.10161015679278398
141103_45,13CelNTHRep4_UNK-0031_1132014_38.qgd,45,3245.0326961770625,NTH,13C,2014-11-03,4,14,0.0014184894490537204,3.8712739769562e-4,1.152164874094107e-6,0.001152164874094107,0.0019375435879146127,1.9375435879146128
141103_45,13XylNTHRep4_UNK-0032_1132014_39.qgd,45,324.69818913480884,NTH,13X,2014-11-03,4,14,1.4193414937149355e-4,3.873599336743943e-5,1.1528569454595067e-7,1.1528569454595068e-4,0.001980017056774919,1.9800170567749191
141103_45,H2ONTHRep4_UNK-0033_1132014_40.qgd,45,17.16549295774648,NTH,H2O,2014-11-03,4,14,7.5034900810259e-6,2.0478168453351986e-6,6.0946929920690435e-9,6.094692992069044e-6,1.902394883641263e-5,0.01902394883641263
141103,12ConPTHRep1_UNK-0002_1132014_9.qgd,TIC,3931.1012942726497,PTH,12C,2014-11-03,1,14,0.0017236407299182147,4.7040783474318744e-4,1.400023317688058e-6,0.001400023317688058,0.005784494439678495,5.784494439678495
141103,13CelPTHRep1_UNK-0003_1132014_10.qgd,TIC,5426.02495543672,PTH,13C,2014-11-03,1,14,0.0023791087826633694,6.492950599538679e-4,1.932425773672226e-6,0.0019324257736722259,0.006437845753988449,6.437845753988449
141103,13XylPTHRep1_UNK-0004_1132014_11.qgd,TIC,1491.7461055568472,PTH,13X,2014-11-03,1,14,6.540748135848787e-4,1.7850698900177185e-4,5.312708006005115e-7,5.312708006005115e-4,0.009751563671278135,9.751563671278134
141103,H2OPTHRep1_UNK-0005_1132014_12.qgd,TIC,617.5308067891187,PTH,H2O,2014-11-03,1,14,2.7076413729448844e-4,7.389566128252899e-5,2.199275633408601e-7,2.199275633408601e-4,0.001143998390032359,1.1439983900323591
141103,12ConNTHRep1_UNK-0006_1132014_13.qgd,TIC,5586.685266992172,NTH,12C,2014-11-03,1,14,0.0024462234546332377,6.676116772006322e-4,1.986939515478072e-6,0.001986939515478072,0.010490415975907455,10.490415975907455
141103,13CelNTHRep1_UNK-0007_1132014_14.qgd,TIC,4730.605285592498,NTH,13C,2014-11-03,1,14,0.0020713745362746514,5.653096922334659e-4,1.6824693221234105e-6,0.0016824693221234104,0.007135769926479463,7.135769926479463
141103,13XylNTHRep1_UNK-0008_1132014_15.qgd,TIC,5125.474695807176,NTH,13X,2014-11-03,1,14,0.0022442747027636065,6.124967837967207e-4,1.8229070946330973e-6,0.0018229070946330973,0.010452040749881361,10.45204074988136
141103,H2ONTHRep1_UNK-0009_1132014_16.qgd,TIC,1277.0673486786018,NTH,H2O,2014-11-03,1,14,5.59185268578019e-4,1.5261018543264227e-4,4.5419698045429244e-7,4.5419698045429243e-4,0.001942436586519005,1.9424365865190052
141103,12ConPTHRep2_UNK-0010_1132014_17.qgd,TIC,4438.347671084244,PTH,12C,2014-11-03,2,14,0.0019471712320217995,5.314127168328524e-4,1.5815854667644416e-6,0.0015815854667644415,0.008379819514306034,8.379819514306034
141103,13CelPTHRep2_UNK-0011_1132014_18.qgd,TIC,6297.682709447415,PTH,13C,2014-11-03,2,14,0.0027628900457997378,7.540348179981971e-4,2.244151244042253e-6,0.002244151244042253,0.005805644374993135,5.805644374993135
141103,13XylPTHRep2_UNK-0012_1132014_19.qgd,TIC,5154.847709834922,PTH,13X,2014-11-03,2,14,0.0022615107940816156,6.172007759080729e-4,1.8369070711549787e-6,0.0018369070711549786,0.00941897052718315,9.41897052718315
141103,H2OPTHRep2_UNK-0013_1132014_20.qgd,TIC,553.2046810819189,PTH,H2O,2014-11-03,2,14,2.426993827996718e-4,6.623636189063526e-5,1.9713202943641448e-7,1.9713202943641447e-4,0.0010519123316026753,1.0519123316026753
141103,12ConNTHRep2_UNK-0014_1132014_21.qgd,TIC,3128.962256839495,NTH,12C,2014-11-03,2,14,0.0013685994555003476,3.7351165780537775e-4,1.1116418387064814e-6,0.0011116418387064815,0.00835247543085082,8.35247543085082
141103,13CelNTHRep2_UNK-0015_1132014_22.qgd,TIC,3744.9430365031385,NTH,13C,2014-11-03,2,14,0.0016380277484762658,4.4704274680637193e-4,1.3304843654951546e-6,0.0013304843654951546,0.006641694736569225,6.641694736569225
141103,13XylNTHRep2_UNK-0016_1132014_23.qgd,TIC,4201.658529024257,NTH,13X,2014-11-03,2,14,0.0018377938444132421,5.01561960128322e-4,1.4927439289533392e-6,0.001492743928953339,0.011185633274866207,11.185633274866207
141103,H2ONTHRep2_UNK-0017_1132014_24.qgd,TIC,710.1449275362319,NTH,H2O,2014-11-03,2,14,3.106154313712056e-4,8.47716870302102e-5,2.522966875899113e-7,2.522966875899113e-4,0.0010177868045798352,1.0177868045798353
141103,12ConPTHRep3_UNK-0018_1132014_25.qgd,TIC,4941.176470588235,PTH,12C,2014-11-03,3,14,0.0021641119610155616,5.906191493696412e-4,1.7577950874096465e-6,0.0017577950874096465,0.008837206371890753,8.837206371890753
141103,13CelPTHRep3_UNK-0019_1132014_26.qgd,TIC,6463.070603735565,PTH,13C,2014-11-03,3,14,0.002830663604444613,7.725312554643092e-4,2.299200165072349e-6,0.002299200165072349,0.005413358064513588,5.413358064513588
141103,13XylPTHRep3_UNK-0020_1132014_27.qgd,TIC,7088.739052933426,PTH,13X,2014-11-03,3,14,0.003104690768339441,8.473174464559196e-4,2.5217781144521417e-6,0.002521778114452142,0.010055557274474582,10.055557274474582
141103,H2OPTHRep3_UNK-0021_1132014_28.qgd,TIC,630.7060373556537,PTH,H2O,2014-11-03,3,14,2.76233501768377e-4,7.53883342363094e-5,2.2437004236996844e-7,2.2437004236996845e-4,9.199449034989543e-4,0.9199449034989543
141103,12ConNTHRep3_UNK-0022_1132014_29.qgd,TIC,3563.357358753778,NTH,12C,2014-11-03,3,14,0.001559439104986988,4.2559470779365404e-4,1.2666509160525418e-6,0.0012666509160525418,0.01060252120303284,10.602521203032842
141103,13CelNTHRep3_UNK-0023_1132014_30.qgd,TIC,3861.040068201193,NTH,13C,2014-11-03,3,14,0.00168971457591341,4.6114887005898583e-4,1.372466875175553e-6,0.001372466875175553,0.006246150554283818,6.246150554283818
141103,13XylNTHRep3_UNK-0024_1132014_31.qgd,TIC,4911.105944354026,NTH,13X,2014-11-03,3,14,0.00214925697517977,5.865649972479941e-4,1.7457291584761729e-6,0.0017457291584761728,0.010825870119896004,10.825870119896004
141103,H2ONTHRep3_UNK-0025_1132014_32.qgd,TIC,1382.23668914206,NTH,H2O,2014-11-03,3,14,6.049109669285948e-4,1.6508942567096914e-4,4.913375764016938e-7,4.913375764016938e-4,0.0015994082207527926,1.5994082207527927
141103,12ConPTHRep4_UNK-0026_1132014_33.qgd,TIC,4199.953499186236,PTH,12C,2014-11-03,4,14,0.0018394748006674718,5.020207187188594e-4,1.4941092819013673e-6,0.0014941092819013672,0.00971144962990422,9.71144962990422
141103,13CelPTHRep4_UNK-0027_1132014_34.qgd,TIC,3621.3283732465316,PTH,13C,2014-11-03,4,14,0.0015860514381456359,4.3285761925851467e-4,1.2882667239836747e-6,0.0012882667239836748,0.006032799481408043,6.032799481408043
141103,13XylPTHRep4_UNK-0028_1132014_35.qgd,TIC,4748.8956056730995,PTH,13X,2014-11-03,4,14,0.0020798977415651637,5.676358049065936e-4,1.689392276507719e-6,0.001689392276507719,0.009563831686056515,9.563831686056515
141103,H2OPTHRep4_UNK-0029_1132014_36.qgd,TIC,570.3324808184143,PTH,H2O,2014-11-03,4,14,2.4979139094537803e-4,6.817187904214804e-5,2.028924971492501e-7,2.028924971492501e-4,0.0022525658537053198,2.25256585370532
141103,12ConNTHRep4_UNK-0030_1132014_37.qgd,TIC,5307.370378981632,NTH,12C,2014-11-03,4,14,0.0023199916887354857,6.33161103690114e-4,1.884408046696768e-6,0.001884408046696768,0.009759037010688476,9.759037010688477
141103,13CelNTHRep4_UNK-0031_1132014_38.qgd,TIC,6228.163992869875,NTH,13C,2014-11-03,4,14,0.002722494883108616,7.430103622135329e-4,2.2113403637307526e-6,0.0022113403637307526,0.006558984442801548,6.558984442801548
141103,13XylNTHRep4_UNK-0032_1132014_39.qgd,TIC,5215.841277222351,NTH,13X,2014-11-03,4,14,0.002279981902307183,6.22241822963226e-4,1.8519101873905538e-6,0.0018519101873905538,0.010055096890203716,10.055096890203716
141103,H2ONTHRep4_UNK-0033_1132014_40.qgd,TIC,817.0192978377121,NTH,H2O,2014-11-03,4,14,3.5714070154713705e-4,9.746914261037633e-5,2.9008673395945336e-7,2.900867339594534e-4,0.0012288137898759902,1.22881378987599
141105_44,12ConPTHRep1_UNK-0002_1152014_9.qgd,44,1157.8527140486794,PTH,12C,2014-11-05,1,16,5.076750629876379e-4,1.3855226497488113e-4,3.6081319003875297e-7,3.6081319003875294e-4,0.005821334374245927,5.821334374245927
141105_44,13CelPTHRep1_UNK-0003_1152014_10.qgd,44,1571.7903614157215,PTH,13C,2014-11-05,1,16,6.891712227756974e-4,1.8808533416857313e-4,4.898055577306592e-7,4.898055577306592e-4,0.004193896669033058,4.193896669033058
141105_44,H2OPTHRep1_UNK-0004_1152014_11.qgd,44,278.82780044163326,PTH,H2O,2014-11-05,1,16,1.2225555067098056e-4,3.336540375162798e-5,8.688907226986453e-8,8.688907226986453e-5,0.0010276373317281236,1.0276373317281235
141105_44,12ConNTHRep1_UNK-0005_1152014_12.qgd,44,5617.849969434983,NTH,12C,2014-11-05,1,16,0.002459869440119962,6.713358746939529e-4,1.7482705070155023e-6,0.0017482705070155024,0.011132994304060598,11.132994304060599
141105_44,13CelNTHRep1_UNK-0006_1152014_13.qgd,44,2926.880996045261,NTH,13C,2014-11-05,1,16,0.0012815837297562665,3.4976373956152043e-4,9.108430717747928e-7,9.108430717747928e-4,0.004645512111224433,4.645512111224433
141105_44,H2ONTHRep1_UNK-0007_1152014_14.qgd,44,1111.1942812230996,NTH,H2O,2014-11-05,1,16,4.8655497553126746e-4,1.327882710998876e-4,3.45802789322624e-7,3.45802789322624e-4,0.0019381017755333975,1.9381017755333976
141105_44,12ConPTHRep2_UNK-0008_1152014_15.qgd,44,5093.004977731202,PTH,12C,2014-11-05,2,16,0.0022343794384993296,6.097962153105078e-4,1.5880109773711141e-6,0.001588010977371114,0.008882006719360158,8.882006719360158
141105_44,13CelPTHRep2_UNK-0009_1152014_16.qgd,44,1214.2420499769203,PTH,13C,2014-11-05,2,16,5.327066204907403e-4,1.453837586619923e-4,3.786035381822716e-7,3.7860353818227157e-4,0.004002793594814428,4.0027935948144275
141105_44,H2OPTHRep2_UNK-0010_1152014_17.qgd,44,36.054243547038936,PTH,H2O,2014-11-05,2,16,1.5817549914910505e-5,4.316850534605545e-6,1.124179826720194e-8,1.124179826720194e-5,8.93579069190482e-4,0.893579069190482
141105_44,12ConNTHRep2_UNK-0011_1152014_18.qgd,44,2992.751724740197,NTH,12C,2014-11-05,2,16,0.0013090213446883595,3.5725188300504175e-4,9.303434453256296e-7,9.303434453256296e-4,0.00855437858715556,8.55437858715556
141105_44,13CelNTHRep2_UNK-0012_1152014_19.qgd,44,1614.082363361902,NTH,13C,2014-11-05,2,16,7.059951710191335e-4,1.926768461511205e-4,5.017626201852096e-7,5.017626201852096e-4,0.003813668288784224,3.813668288784224
141105_44,H2ONTHRep2_UNK-0013_1152014_20.qgd,44,325.11196776326454,NTH,H2O,2014-11-05,2,16,1.422030774212291e-4,3.880938793243314e-5,1.0106611440737797e-7,1.0106611440737796e-4,9.257695079476999e-4,0.9257695079476999
141105_44,12ConPTHRep3_UNK-0014_1152014_21.qgd,44,6819.741257781603,PTH,12C,2014-11-05,3,16,0.002986876448320716,8.151641222626703e-4,2.1228232350590373e-6,0.002122823235059037,0.009612846009728908,9.612846009728909
141105_44,13CelPTHRep3_UNK-0015_1152014_22.qgd,44,2240.1037962997616,PTH,13C,2014-11-05,3,16,9.811095491822333e-4,2.677597544927927e-4,6.97291027324981e-7,6.97291027324981e-4,0.004269669567576042,4.269669567576042
141105_44,H2OPTHRep3_UNK-0016_1152014_23.qgd,44,283.1942313210325,PTH,H2O,2014-11-05,3,16,1.2403200471394906e-4,3.385022514472261e-5,8.815162798104847e-8,8.815162798104847e-5,7.928423777318194e-4,0.7928423777318194
141105_44,12ConNTHRep3_UNK-0017_1152014_24.qgd,44,3898.4742442955694,NTH,12C,2014-11-05,3,16,0.0017060969681876878,4.6561987468535145e-4,1.2125517569931027e-6,0.0012125517569931026,0.010823304777539391,10.823304777539391
141105_44,13CelNTHRep3_UNK-0018_1152014_25.qgd,44,1988.0983569744376,NTH,13C,2014-11-05,3,16,8.700554028941405e-4,2.3745138477985735e-4,6.183629811975452e-7,6.183629811975452e-4,0.0037957782995140248,3.7957782995140246
141105_44,H2ONTHRep3_UNK-0019_1152014_26.qgd,44,556.7823147073867,NTH,H2O,2014-11-05,3,16,2.43665741912434e-4,6.6500096026136e-5,1.7317733340139582e-7,1.7317733340139582e-4,0.0015250267041530337,1.5250267041530337
141105_44,12ConPTHRep4_UNK-0020_1152014_27.qgd,44,3629.876367628529,PTH,12C,2014-11-05,4,16,0.0015897952463246972,4.338793615906825e-4,1.129894170809069e-6,0.001129894170809069,0.010056475684331309,10.056475684331309
141105_44,13CelPTHRep4_UNK-0021_1152014_28.qgd,44,1269.3838342253327,PTH,13C,2014-11-05,4,16,5.55958435226622e-4,1.5172953341301878e-4,3.951289932630697e-7,3.9512899326306974e-4,0.003865130110789168,3.865130110789168
141105_44,H2OPTHRep4_UNK-0022_1152014_29.qgd,44,89.44945544369175,PTH,H2O,2014-11-05,4,16,3.9176628801718714e-5,1.0691899307826483e-5,2.7843487780798134e-8,2.7843487780798135e-5,0.002150598473380436,2.150598473380436
141105_44,12ConNTHRep4_UNK-0023_1152014_30.qgd,44,5979.016180745287,NTH,12C,2014-11-05,4,16,0.002613585797794961,7.132874123452688e-4,1.8575193029824707e-6,0.0018575193029824707,0.010366718302935805,10.366718302935805
141105_44,13CelNTHRep4_UNK-0024_1152014_31.qgd,44,1976.2466160160684,NTH,13C,2014-11-05,4,16,8.638695618843629e-4,2.3576317445564836e-4,6.139666001449176e-7,6.139666001449177e-4,0.004344475592891127,4.344475592891127
141105_44,H2ONTHRep4_UNK-0025_1152014_32.qgd,44,281.9466796412041,NTH,H2O,2014-11-05,4,16,1.232463360809709e-4,3.3635804196058656e-5,8.759324009390275e-8,8.759324009390275e-5,0.0011180189784118738,1.1180189784118737
141105_45,12ConPTHRep1_UNK-0002_1152014_9.qgd,45,30.952265523028156,PTH,12C,2014-11-05,1,16,1.3571409522431505e-5,3.703844575640191e-6,9.64542858239633e-9,9.64542858239633e-6,6.357956197868815e-5,0.06357956197868815
141105_45,13CelPTHRep1_UNK-0003_1152014_10.qgd,45,2821.088383367518,PTH,13C,2014-11-05,1,16,0.0012369416293993199,3.375802297367696e-4,8.791151816061709e-7,8.791151816061708e-4,0.002257976918615897,2.257976918615897
141105_45,H2OPTHRep1_UNK-0004_1152014_11.qgd,45,25.824538504568338,PTH,H2O,2014-11-05,1,16,1.1323093216312319e-5,3.090244776667286e-6,8.047512439237725e-9,8.047512439237725e-6,2.054354698063484e-5,0.02054354698063484
141105_45,12ConNTHRep1_UNK-0005_1152014_12.qgd,45,74.49132947976878,NTH,12C,2014-11-05,1,16,3.261727278908087e-5,8.901751044527388e-6,2.3181643345123406e-8,2.3181643345123408e-5,1.1614390719980779e-4,0.11614390719980779
141105_45,13CelNTHRep1_UNK-0006_1152014_13.qgd,45,1782.2108894275589,NTH,13C,2014-11-05,1,16,7.803708049527695e-4,2.129750906223066e-4,5.546226318289235e-7,5.546226318289234e-4,0.0025146007375068885,2.5146007375068886
141105_45,H2ONTHRep1_UNK-0007_1152014_14.qgd,45,33.096587730747714,NTH,H2O,2014-11-05,1,16,1.4491893726970384e-5,3.95505874925338e-6,1.0299632159514012e-8,1.0299632159514012e-5,2.9615260941958637e-5,0.029615260941958637
141105_45,12ConPTHRep2_UNK-0008_1152014_15.qgd,45,66.93958605258251,PTH,12C,2014-11-05,2,16,2.936742362348439e-5,8.014817658297455e-6,2.0871920985149624e-8,2.0871920985149625e-5,9.721628884528737e-5,0.09721628884528737
141105_45,13CelPTHRep2_UNK-0009_1152014_16.qgd,45,3489.6507551743425,PTH,13C,2014-11-05,2,16,0.0015309633367722834,4.1782323649106794e-4,1.0880813450288228e-6,0.0010880813450288229,0.001958838171960963,1.9588381719609629
141105_45,H2OPTHRep2_UNK-0010_1152014_17.qgd,45,29.740257318664927,PTH,H2O,2014-11-05,2,16,1.3047507265171825e-5,3.560863661939986e-6,9.273082452968714e-9,9.273082452968714e-6,1.98826128107254e-5,0.0198826128107254
141105_45,12ConNTHRep2_UNK-0011_1152014_18.qgd,45,38.31754614954317,NTH,12C,2014-11-05,2,16,1.6759988932990277e-5,4.574056511568876e-6,1.1911605498877282e-8,1.1911605498877281e-5,1.3845676838414975e-4,0.13845676838414975
141105_45,13CelNTHRep2_UNK-0012_1152014_19.qgd,45,1417.396419914227,NTH,13C,2014-11-05,2,16,6.199652821898071e-4,1.6919797783189667e-4,4.406197339372309e-7,4.406197339372309e-4,0.0025802747923684157,2.5802747923684155
141105_45,H2ONTHRep2_UNK-0013_1152014_20.qgd,45,30.113182920007457,NTH,H2O,2014-11-05,2,16,1.3171423099661458e-5,3.5946821824593e-6,9.361151516821094e-9,9.361151516821094e-6,1.9290569605482498e-5,0.019290569605482498
141105_45,12ConPTHRep3_UNK-0014_1152014_21.qgd,45,82.78892410964012,PTH,12C,2014-11-05,3,16,3.6259482326068936e-5,9.895765558246171e-6,2.5770222807932738e-8,2.5770222807932737e-5,1.0234073998692633e-4,0.10234073998692633
141105_45,13CelPTHRep3_UNK-0015_1152014_22.qgd,45,4427.558642550811,PTH,13C,2014-11-05,3,16,0.0019391601723751737,5.292263765143879e-4,1.3781936888395517e-6,0.0013781936888395518,0.0016298695008385461,1.6298695008385462
141105_45,H2OPTHRep3_UNK-0016_1152014_23.qgd,45,30.579339921685623,PTH,H2O,2014-11-05,3,16,1.339298761709725e-5,3.6551505173586703e-6,9.51862113895487e-9,9.51862113895487e-6,1.847171035081325e-5,0.01847171035081325
141105_45,12ConNTHRep3_UNK-0017_1152014_24.qgd,45,53.88719000559388,NTH,12C,2014-11-05,3,16,2.3582757184358418e-5,6.436093990941352e-6,1.6760661434743106e-8,1.6760661434743106e-5,2.4199730988984727e-4,0.24199730988984727
141105_45,13CelNTHRep3_UNK-0018_1152014_25.qgd,45,1040.1821741562558,NTH,13C,2014-11-05,3,16,4.552169752788849e-4,1.2423565303509854e-4,3.235303464455691e-7,3.235303464455691e-4,0.002306207087031804,2.3062070870318037
141105_45,H2ONTHRep3_UNK-0019_1152014_26.qgd,45,25.358381502890175,NTH,H2O,2014-11-05,3,16,1.1097638483448589e-5,3.0287147426653264e-6,7.887277975690954e-9,7.887277975690954e-6,2.306783914410493e-5,0.02306783914410493
141105_45,12ConPTHRep4_UNK-0020_1152014_27.qgd,45,49.87823979116166,PTH,12C,2014-11-05,4,16,2.184542405416357e-5,5.961949291401015e-6,1.5525909613023476e-8,1.5525909613023475e-5,1.070211251472786e-4,0.1070211251472786
141105_45,13CelPTHRep4_UNK-0021_1152014_28.qgd,45,1626.7941450680587,PTH,13C,2014-11-05,4,16,7.124952303176404e-4,1.9445081143706387e-4,5.063823214506871e-7,5.063823214506871e-4,0.0020492514806258024,2.049251480625802
